Individual ID,Age,Gender,Party Registration,Q1,Q2,Q3,Q4,Q5,Q6,Q7
1865,55,F,R,1,2,2,2,2,2,2
1866,59,F,D,1,1,3,1,1,0,1
1867,95,M,R,1,2,2,2,2,2,3
1868,30,F,D,2,1,1,1,2,3,1
1869,64,F,I,1,1,1,1,1,1,3
1870,71,F,D,1,1,1,1,1,1,3
1871,41,F,R,1,2,2,2,2,2,2
1872,70,F,I,1,1,5,1,1,1,1
1873,58,F,D,1,1,1,1,1,2,1
1874,72,F,D,1,1,3,2,1,2,1
1875,68,M,D,1,1,1,1,1,1,1
1876,87,F,D,3,1,3,1,1,1,1
1877,87,F,D,1,1,1,1,1,1,1
1878,59,M,I,1,1,1,1,1,1,3
1879,65,F,R,1,2,3,2,2,2,2
1880,75,F,R,1,2,3,2,2,2,2
1881,77,F,D,1,1,1,1,1,3,1
1882,78,F,D,1,2,3,2,2,2,2
1883,93,F,R,2,1,3,2,1,2,2
1884,50,M,I,3,1,1,1,2,3,3
1885,76,F,R,1,2,3,2,2,2,2
1886,50,M,R,1,1,2,2,2,2,2
1887,76,F,R,1,4,2,2,2,2,3
1888,60,M,D,1,1,3,1,1,2,1
1889,46,F,R,1,2,2,2,2,2,2
1890,58,F,D,1,1,1,1,1,1,1
1891,71,F,D,1,1,1,1,1,2,1
1892,85,F,R,1,2,2,2,1,2,2
1893,52,F,D,1,1,3,1,1,1,3
1894,91,F,I,2,4,2,2,2,3,3
1895,83,F,D,3,1,1,1,1,3,1
1896,66,M,R,1,2,2,2,2,2,2
1897,47,F,I,1,1,2,2,1,2,3
1898,52,M,I,1,1,1,1,1,2,3
1899,78,F,I,1,2,3,2,1,2,3
1900,63,F,D,2,2,2,2,2,2,2
1901,61,F,R,1,1,2,2,1,2,3
1902,67,F,R,1,1,3,1,1,2,2
1903,53,F,R,1,2,2,2,2,2,2
1904,70,M,D,1,1,1,1,1,1,1
1905,70,M,R,6,2,1,2,2,2,2
1906,61,F,I,1,1,1,1,1,2,3
1907,79,F,R,1,2,3,2,2,2,2
1908,63,F,I,1,2,2,2,2,2,3
1909,68,M,R,1,2,3,2,2,2,2
1910,88,M,R,1,2,1,2,2,2,2
1911,68,F,R,1,2,2,2,2,2,2
1912,70,F,I,2,2,2,2,2,2,3
1913,66,M,R,1,2,2,2,2,2,2
1914,81,F,R,1,2,2,2,2,2,2
1915,73,F,R,1,2,2,2,2,2,2
1916,62,F,I,2,1,1,1,1,1,3
1917,67,F,I,1,2,3,3,2,2,3
1918,54,F,D,2,1,1,1,1,1,1
1919,45,M,I,1,2,3,2,2,2,3
1920,63,F,I,1,1,1,1,1,1,3
1921,58,F,I,6,4,3,4,2,2,3
1922,61,F,I,1,1,1,1,1,2,3
1923,46,F,I,1,1,1,1,1,2,3
1924,72,F,R,4,2,1,1,2,2,3
1925,42,M,D,1,1,1,1,1,2,3
1926,33,M,R,1,2,2,2,2,2,2
1927,80,M,I,1,2,2,2,2,3,3
1928,78,F,I,1,4,3,4,2,2,3
1929,54,F,R,3,1,1,1,1,2,2
1930,51,M,R,1,2,3,2,2,2,2
1931,52,F,I,5,1,1,1,1,2,3
1932,66,F,R,1,2,2,2,2,2,2
1933,83,F,R,1,2,3,4,2,2,3
1934,82,F,D,1,1,1,1,1,2,1
1935,53,F,I,1,2,2,2,2,2,3
1936,63,F,R,2,1,1,1,1,2,3
1937,69,F,I,1,1,5,1,1,2,3
1938,93,F,D,2,1,1,1,1,1,1
1939,57,F,D,3,1,3,2,1,3,3
1940,62,F,D,1,1,1,1,1,1,4
1941,84,F,D,1,1,2,1,1,1,3
1942,76,F,R,1,1,1,1,1,3,3
1943,66,M,D,1,1,1,1,1,1,1
1944,70,F,D,1,1,2,1,1,2,1
1945,61,F,D,3,1,1,1,1,2,1
1946,71,F,R,2,2,2,2,2,2,3
1947,49,F,I,2,1,1,1,1,3,1
1948,82,F,D,1,1,3,1,1,1,3
1949,67,M,D,2,1,2,2,1,1,3
1950,94,M,R,1,2,2,2,2,2,2
1951,73,F,D,2,2,1,1,2,2,4
1952,70,F,D,1,1,1,1,1,1,1
1953,62,F,I,1,2,2,2,2,2,3
1954,81,F,R,4,1,2,2,2,2,2
1955,59,F,R,1,2,2,2,2,2,2
1956,72,F,R,4,2,3,2,2,2,2
1957,61,M,D,1,1,1,1,1,1,1
1958,73,F,R,1,2,3,2,2,2,2
1959,88,F,R,1,2,3,2,2,2,3
1960,50,F,R,1,2,2,2,2,2,2
1961,57,F,D,1,1,1,1,1,1,1
1962,72,F,D,3,1,3,1,1,2,1
1963,55,F,I,1,1,1,1,1,3,1
1964,72,F,D,1,1,1,1,1,1,1
1965,61,M,R,1,1,1,1,1,1,3
1966,61,F,R,1,2,2,2,2,2,2
1967,77,F,R,1,2,2,2,2,2,2
1968,72,F,R,1,2,3,4,2,2,2
1969,69,F,D,2,1,1,1,1,3,1
1970,49,F,R,1,2,3,2,2,2,3
1971,70,M,D,1,1,1,1,1,1,1
1972,47,F,D,1,2,1,1,2,2,3
1973,85,F,D,1,1,1,1,1,2,1
1974,62,F,D,1,1,1,1,1,1,1
1975,88,F,R,1,2,2,2,2,2,2
1976,61,F,I,3,1,1,1,1,3,3
1977,54,F,D,4,1,1,1,1,1,1
1978,78,F,D,1,1,3,4,1,1,1
1979,87,F,R,5,2,2,2,1,2,3
1980,88,F,R,1,2,3,2,2,2,2
1981,64,F,D,1,4,5,2,3,2,3
1982,80,F,I,1,1,1,1,1,3,3
1983,51,F,R,1,2,2,2,2,2,2
1984,78,F,R,1,2,2,2,2,2,2
1985,83,M,R,1,2,2,2,2,3,2
1986,66,M,I,1,1,3,1,1,1,3
1987,80,F,R,2,4,1,1,1,2,2
1988,62,F,R,1,1,3,1,1,2,1
1989,62,F,I,1,2,2,2,2,2,2
1990,92,F,D,2,4,1,1,3,2,4
1991,78,F,R,1,2,3,2,2,2,2
1992,70,F,R,1,1,3,1,1,2,2
1993,82,F,D,2,2,2,2,2,2,3
1994,67,M,D,2,1,3,1,1,1,1
1995,44,M,R,3,2,2,2,2,2,2
1996,74,F,D,3,1,1,1,2,3,1
1997,75,F,R,1,2,3,2,2,2,2
1998,67,F,D,1,4,1,1,2,2,1
1999,84,M,D,3,1,1,1,1,3,1
2000,83,M,I,1,2,3,3,1,2,3
2001,67,M,D,2,1,1,1,1,2,1
2002,79,F,D,1,1,3,1,2,4,1
2003,77,F,R,3,2,3,2,2,3,3
2004,85,F,D,5,1,1,1,1,1,1
2005,24,F,D,2,1,1,1,1,1,1
2006,60,F,D,1,1,1,1,1,3,3
2007,68,F,R,1,2,3,1,2,2,2
2008,69,F,D,2,2,3,4,2,1,3
2009,28,M,D,1,1,1,1,2,1,1
2010,57,M,I,2,1,1,1,1,4,3
2011,55,M,R,1,2,2,2,2,2,2
2012,37,F,R,1,2,2,2,2,2,2
2013,66,F,I,1,1,1,1,1,1,3
2014,41,F,R,1,4,3,4,2,2,3
2015,71,M,R,1,2,2,2,2,2,2
2016,58,M,I,4,4,1,1,2,3,3
2017,83,F,R,1,2,2,2,2,2,3
2018,85,F,R,1,2,3,2,2,2,3
2019,44,F,R,1,2,2,2,2,2,2
2020,87,M,R,1,4,2,2,3,2,2
2021,74,F,D,1,1,1,1,1,1,1
2022,60,M,D,1,1,5,1,1,1,1
2023,51,F,D,3,2,1,1,2,2,3
2024,32,M,D,4,2,4,3,2,3,2
2025,67,F,D,4,2,3,3,2,3,3
2026,63,M,R,1,2,2,2,3,2,2
2027,69,F,R,1,1,2,2,1,2,2
2028,62,F,D,3,1,1,1,1,1,1
2029,58,F,I,3,1,1,1,1,3,3
2030,85,F,D,1,2,3,2,2,2,2
2031,53,F,R,1,2,1,2,2,2,3
2032,62,M,I,1,2,5,4,2,2,4
2033,62,F,D,2,1,3,1,1,2,1
2034,72,F,R,6,2,3,2,2,2,2
2035,59,F,R,2,2,3,2,2,2,3
2036,62,F,I,2,2,5,4,2,2,3
2037,63,M,R,1,2,1,1,1,2,2
2038,71,F,R,1,2,3,2,2,2,3
2039,48,F,R,6,2,2,2,2,2,2
2040,77,F,R,1,2,3,2,2,2,2
2041,86,M,R,6,4,5,4,3,2,2
2042,74,F,R,1,2,2,2,2,3,2
2043,76,M,I,1,2,3,2,2,2,3
2044,63,F,I,1,2,3,2,2,2,3
2045,77,F,R,1,2,3,4,2,2,2
2046,91,F,D,8,1,3,1,1,3,3
2047,95,F,R,1,2,2,2,2,2,2
2048,37,F,D,3,1,1,1,1,1,1
2049,72,M,R,1,1,5,4,1,2,3
2050,67,F,D,1,1,1,1,1,1,3
2051,89,M,R,1,1,3,1,1,2,3
2052,53,F,R,1,2,2,2,2,2,2
2053,82,F,R,2,1,5,1,1,2,2
2054,67,F,R,6,2,2,2,2,2,2
2055,65,F,R,1,2,2,2,2,2,2
2056,71,F,I,2,4,3,4,2,2,3
2057,65,M,R,1,2,2,2,2,2,2
2058,72,F,R,1,1,1,1,1,1,2
2059,73,M,R,1,2,2,2,2,2,2
2060,75,M,D,1,1,2,1,1,1,1
2061,79,F,D,1,1,1,1,1,3,1
2062,70,F,R,1,2,3,4,2,2,3
2063,68,F,D,2,1,1,1,1,1,3
2064,58,F,R,1,2,1,1,2,3,2
2065,72,F,R,1,4,3,1,2,2,3
2066,87,F,R,1,1,1,1,1,1,3
2067,85,F,R,1,2,2,2,2,2,2
2068,74,F,R,1,2,2,2,1,3,3
2069,70,F,D,5,1,1,1,1,1,1
2070,57,F,R,1,2,2,2,2,2,2
2071,64,F,R,1,2,2,2,2,2,2
2072,56,F,D,1,2,1,1,2,2,3
2073,65,F,D,1,1,1,1,1,1,1
2074,69,F,D,1,4,3,2,1,2,3
2075,88,F,I,2,1,1,1,1,3,3
2076,74,F,R,1,2,2,2,2,2,3
2077,82,M,R,1,1,1,1,2,2,2
2078,85,F,I,4,1,5,4,2,2,3
2079,34,M,D,1,1,1,1,1,1,1
2080,54,F,D,1,1,1,1,1,1,1
2081,46,F,D,3,1,1,1,1,2,2
2082,49,F,I,4,2,2,2,2,2,2
2083,79,M,I,1,1,1,1,1,1,1
2084,64,F,R,1,2,3,2,2,2,2
2085,52,F,D,1,2,2,2,2,2,3
2086,32,F,R,1,2,2,2,2,2,2
2087,79,M,R,1,2,2,2,2,2,2
2088,86,F,I,2,1,3,1,1,2,3
2089,80,F,R,6,2,2,2,2,2,2
2090,68,F,R,1,2,5,2,2,2,2
2091,83,F,D,3,2,3,2,2,2,3
2092,80,M,D,1,2,1,1,1,1,1
2093,70,F,D,1,1,1,1,1,1,1
2094,73,F,R,1,2,2,2,2,2,2
2095,58,M,D,1,1,1,1,1,1,1
2096,48,F,D,1,2,1,1,2,3,1
2097,81,F,R,1,2,2,2,2,3,2
2098,71,M,D,1,4,3,2,2,2,1
2099,80,F,R,4,2,4,3,2,2,2
2100,79,M,R,1,4,2,2,2,2,3
2101,77,F,R,1,2,2,2,2,2,2
2102,72,M,R,1,2,2,2,2,2,2
2103,59,M,D,1,1,3,1,1,1,3
2104,71,M,D,1,1,1,1,1,1,1
2105,67,M,D,1,1,1,1,1,1,1
2106,75,M,R,1,2,2,2,2,2,3
2107,79,M,D,1,2,3,2,2,1,1
2108,68,M,R,1,4,2,2,2,2,2
2109,52,F,D,4,1,1,1,1,1,1
2110,73,M,I,2,1,1,1,1,3,1
2111,59,M,R,2,2,1,1,2,2,2
2112,58,M,I,5,1,1,1,1,2,3
2113,60,F,D,1,1,1,1,1,1,1
2114,49,F,D,6,1,3,1,1,1,1
2115,70,M,I,2,1,1,1,2,3,3
2116,52,F,I,5,2,3,4,1,2,3
2117,90,F,I,2,2,1,1,2,1,1
2118,68,M,D,1,1,1,1,3,2,1
2119,85,F,R,1,1,3,1,1,3,3
2120,69,F,I,1,2,2,2,2,2,2
2121,80,M,R,1,1,2,2,1,2,2
2122,64,M,R,1,2,2,2,2,2,2
2123,96,F,D,4,1,1,1,1,2,1
2124,58,M,D,1,1,1,1,1,1,1
2125,80,F,R,1,1,1,1,1,2,3
2126,63,F,R,1,4,3,2,2,2,3
2127,47,F,R,1,1,3,1,1,2,3
2128,56,F,R,3,4,2,2,2,2,3
2129,23,M,R,1,2,2,2,2,2,2
2130,85,F,D,1,1,1,1,1,2,1
2131,59,M,I,1,4,2,2,2,2,3
2132,41,F,I,1,2,3,2,2,2,3
2133,90,M,R,4,2,2,2,2,2,2
2134,51,F,D,2,1,1,1,1,2,1
2135,67,F,D,1,1,1,1,1,2,1
2136,75,M,R,1,2,2,2,2,2,3
2137,61,M,I,5,4,5,4,3,3,4
2138,77,F,D,3,2,1,1,2,2,1
2139,44,F,D,1,1,1,1,1,1,1
2140,60,F,R,1,1,1,1,1,1,1
2141,85,F,D,1,1,1,1,1,1,3
2142,81,F,D,1,1,5,1,1,3,1
2143,75,F,D,1,1,1,1,1,1,1
2144,50,F,I,1,1,3,1,1,2,3
2145,70,M,D,1,1,1,1,1,3,1
2146,59,F,D,1,2,3,2,2,3,3
2147,63,F,I,1,1,1,1,1,2,3
2148,45,F,D,1,1,5,4,2,2,2
2149,51,F,R,1,2,3,2,2,2,2
2150,65,F,D,5,1,1,1,1,1,3
2151,68,F,D,1,1,1,1,1,1,1
2152,62,F,R,1,2,2,2,2,2,2
2153,50,F,I,3,2,2,2,2,1,3
2154,66,F,I,1,1,3,1,1,2,3
2155,57,M,D,1,1,1,1,1,1,1
2156,89,F,R,1,4,2,2,3,2,2
2157,99,M,R,6,2,1,2,1,3,2
2158,68,F,I,1,2,2,2,2,2,3
2159,77,F,R,1,2,2,2,2,2,2
2160,78,F,R,6,2,2,2,2,2,2
2161,49,F,D,1,2,3,2,2,2,3
2162,81,F,D,1,1,1,1,1,1,3
2163,64,F,R,2,2,2,2,2,2,2
2164,70,F,R,1,2,2,2,2,2,2
2165,60,F,D,2,1,2,2,1,2,3
2166,61,F,D,1,2,3,2,2,2,3
2167,80,M,I,1,1,1,1,1,2,3
2168,72,F,R,1,2,3,4,2,3,3
2169,74,F,D,1,1,1,1,1,1,1
2170,74,F,R,1,1,2,2,1,2,2
2171,89,F,D,1,1,1,1,1,1,1
2172,66,F,R,2,2,1,1,2,2,3
2173,77,F,I,1,1,1,1,1,2,3
2174,50,M,D,1,1,1,1,1,3,1
2175,87,F,R,1,1,1,1,1,2,2
2176,61,M,D,1,1,1,1,1,1,3
2177,71,F,R,1,1,3,2,1,2,2
2178,71,M,D,1,1,1,1,1,3,1
2179,84,F,R,1,2,3,4,2,2,2
2180,73,F,R,1,2,3,2,2,2,2
2181,65,F,R,2,2,2,2,2,3,2
2182,78,M,I,5,1,3,1,1,3,3
2183,58,F,R,4,2,2,2,2,2,2
2184,64,F,R,1,1,3,2,1,2,3
2185,73,F,R,1,2,3,2,2,2,3
2186,74,F,I,2,1,1,1,1,3,3
2187,68,F,R,1,2,2,2,2,2,2
2188,49,F,I,1,2,3,2,2,2,3
2189,51,F,R,1,2,2,2,2,1,3
2190,90,F,R,1,1,2,1,1,1,1
2191,51,F,D,2,1,1,1,1,1,1
2192,65,M,I,1,1,1,1,1,1,3
2193,64,F,I,3,2,2,1,2,2,3
2194,79,F,R,1,2,2,2,2,2,2
2195,88,F,D,1,1,3,4,1,1,1
2196,76,F,R,2,2,2,2,2,2,2
2197,53,M,R,1,2,2,2,2,2,4
2198,67,F,R,1,2,3,2,2,2,2
2199,92,F,I,1,2,3,1,1,2,3
2200,69,F,D,1,1,1,1,1,3,3
2201,46,M,R,1,2,2,2,2,2,2
2202,88,M,R,2,2,2,2,3,2,2
2203,71,M,D,1,1,5,1,1,1,1
2204,31,F,D,2,1,1,1,1,1,1
2205,79,F,R,1,1,1,1,1,2,3
2206,69,F,D,1,1,1,1,1,1,1
2207,59,M,R,3,2,3,1,2,2,3
2208,73,F,R,1,2,1,1,2,1,3
2209,84,F,D,1,1,1,1,1,1,1
2210,65,M,R,2,2,2,2,2,5,2
2211,87,M,R,1,2,3,2,3,2,2
2212,80,M,R,1,2,2,2,2,1,2
2213,66,M,R,1,2,2,2,2,2,2
2214,84,M,D,2,4,1,1,1,2,1
2215,71,F,D,1,2,2,2,2,2,3
2216,46,F,D,1,1,1,1,1,1,1
2217,57,F,R,1,2,5,1,2,2,1
2218,64,F,D,1,1,5,2,1,2,3
2219,51,F,R,6,4,5,4,2,3,2
2220,94,F,D,1,1,3,1,1,1,1
2221,62,M,D,1,1,1,1,1,1,3
2222,57,F,I,4,1,1,1,1,1,1
2223,50,F,I,2,4,5,2,2,3,4
2224,54,F,D,1,1,1,1,1,3,3
2225,49,F,R,1,2,2,2,2,2,2
2226,56,F,D,2,2,3,1,2,2,1
2227,66,F,R,1,1,3,1,1,2,2
2228,68,F,R,1,2,2,2,2,2,2
2229,66,F,I,1,2,2,2,2,2,3
2230,67,F,D,1,1,1,1,1,1,3
2231,83,M,D,2,1,1,1,1,1,3
2232,75,M,D,1,1,3,1,1,2,3
2233,54,M,R,1,2,2,2,2,2,2
2234,87,F,R,3,1,2,2,2,1,2
2235,61,F,D,6,4,4,4,1,2,1
2236,83,F,I,3,1,1,1,1,1,1
2237,85,M,D,1,1,3,1,1,2,3
2238,71,M,D,1,1,1,1,1,1,1
2239,86,M,R,1,2,2,2,2,2,2
2240,61,F,D,1,1,1,1,1,2,1
2241,81,F,R,1,4,2,2,2,2,2
2242,70,F,R,1,2,2,2,2,2,2
2243,96,M,R,1,1,1,1,1,1,3
2244,65,F,D,1,1,1,1,1,2,1
2245,85,F,R,1,2,2,2,2,2,3
2246,71,M,R,3,2,2,2,2,2,2
2247,46,F,D,1,1,1,1,1,1,1
2248,65,M,D,1,1,1,1,1,1,1
2249,74,F,I,1,1,1,1,1,1,3
2250,62,M,D,2,4,1,1,2,2,1
2251,69,F,D,1,1,1,1,1,1,1
2252,43,F,R,1,2,3,2,2,2,2
2253,86,F,R,2,2,2,2,1,2,3
2254,57,M,R,1,2,2,2,2,2,3
2255,55,F,D,3,2,3,2,2,2,1
2256,57,F,D,1,2,5,1,2,3,1
2257,66,F,R,3,2,1,1,2,3,1
2258,80,F,D,3,1,1,1,1,1,1
2259,75,F,D,1,1,2,2,1,2,1
2260,67,F,R,3,2,1,1,1,3,3
2261,70,F,D,1,1,1,1,1,1,1
2262,70,M,R,2,2,3,2,2,2,2
2263,53,M,R,1,2,2,2,2,2,2
2264,76,F,D,1,1,1,1,1,3,1
2265,54,M,R,1,2,3,2,2,2,2
2266,84,F,D,1,2,2,2,2,1,1
2267,86,F,R,1,2,2,2,2,2,3
2268,90,M,R,1,2,2,2,2,2,2
2269,60,F,D,1,1,1,1,1,3,1
2270,58,M,I,1,2,2,2,2,2,4
2271,81,M,D,1,2,3,2,2,2,2
2272,75,M,R,2,2,2,2,2,2,2
2273,59,F,R,1,2,2,2,2,2,2
2274,67,F,D,1,1,1,1,1,3,3
2275,83,F,R,1,2,2,2,2,2,3
2276,67,F,D,2,2,1,1,2,1,1
2277,60,M,R,4,2,2,2,2,2,2
2278,64,F,D,1,1,1,1,1,1,1
2279,58,M,I,2,2,3,4,2,2,3
2280,86,F,R,2,2,2,2,1,2,2
2281,77,M,D,1,1,1,1,1,1,1
2282,70,M,D,1,1,1,1,1,3,1
2283,89,F,R,1,4,2,2,2,2,2
2284,60,F,R,1,2,2,2,2,2,2
2285,67,M,I,2,1,1,1,1,1,3
2286,67,F,I,1,2,2,2,2,2,2
2287,54,F,I,2,1,1,1,1,1,1
2288,55,F,R,4,1,1,1,1,2,2
2289,49,M,R,1,2,2,2,2,2,2
2290,67,F,I,1,2,2,2,2,2,3
2291,70,M,R,1,2,2,2,3,3,3
2292,77,F,R,1,2,2,2,2,2,2
2293,50,F,I,4,1,1,1,1,2,1
2294,69,F,R,1,2,2,2,2,2,2
2295,79,F,R,2,2,2,2,2,2,2
2296,55,F,R,1,2,2,2,2,2,2
2297,78,M,R,2,4,3,1,2,2,2
2298,65,F,I,4,2,3,2,2,2,3
2299,68,M,R,1,2,2,2,2,2,2
2300,37,F,D,5,1,1,1,1,3,1
2301,61,F,D,2,1,1,1,1,2,1
2302,82,F,R,1,4,2,2,1,2,3
2303,60,M,D,1,1,1,1,1,2,1
2304,54,M,R,1,1,2,2,1,2,2
2305,74,F,D,1,2,2,2,2,2,2
2306,78,M,I,1,2,2,2,2,2,3
2307,63,M,D,1,1,1,1,1,1,1
2308,65,F,I,1,1,1,1,1,2,2
2309,68,F,D,1,1,3,1,1,1,3
2310,68,F,R,1,2,2,2,2,2,2
2311,53,F,R,1,2,2,2,2,2,2
2312,93,F,R,1,2,2,2,2,2,2
2313,67,F,D,5,1,1,1,1,3,3
2314,69,F,D,1,2,1,3,2,2,1
2315,92,M,D,1,1,1,1,1,1,1
2316,84,F,D,1,1,1,1,1,1,1
2317,67,F,D,1,2,5,4,2,5,3
2318,62,M,D,1,1,1,1,1,1,1
2319,88,F,R,2,4,1,1,2,2,3
2320,26,M,I,1,2,3,2,2,2,3
2321,86,F,R,1,2,2,2,2,2,2
2322,53,F,D,1,1,2,2,1,2,1
2323,73,F,D,1,1,3,1,1,2,3
2324,77,F,D,4,1,1,1,1,3,1
2325,45,M,R,1,2,2,2,2,2,2
2326,84,M,R,1,2,2,2,2,2,2
2327,70,F,R,1,1,1,1,1,1,3
2328,88,F,R,2,1,1,1,1,2,2
2329,86,M,I,1,4,2,2,2,2,3
2330,84,F,D,1,1,1,1,1,1,1
2331,63,F,R,1,2,2,2,2,2,2
2332,68,M,R,1,2,2,2,2,2,2
2333,65,F,R,3,1,1,1,1,2,1
2334,69,M,I,1,2,2,2,2,3,3
2335,64,F,D,2,1,1,1,1,2,1
2336,85,F,R,3,1,2,2,1,3,1
2337,66,F,R,1,1,2,2,1,2,2
2338,85,F,R,1,2,2,2,2,2,2
2339,66,M,D,1,1,3,1,1,1,1
2340,85,F,I,1,2,2,2,2,2,2
2341,69,F,D,2,2,1,1,2,2,2
2342,57,F,D,1,2,2,2,2,2,3
2343,61,M,D,1,1,1,1,1,1,1
2344,69,M,R,1,2,1,2,2,2,3
2345,71,M,R,1,2,2,2,2,2,2
2346,85,F,D,1,1,2,2,1,2,1
2347,62,M,I,1,1,1,1,1,3,3
2348,61,F,D,1,1,1,1,1,2,1
2349,69,M,R,1,2,5,2,2,2,3
2350,73,F,D,1,1,1,1,1,1,1
2351,60,F,R,1,2,2,2,2,2,2
2352,70,F,R,2,2,5,1,2,2,3
2353,53,M,D,2,2,3,4,2,3,1
2354,71,F,D,1,1,1,1,1,1,1
2355,52,F,R,1,2,2,2,2,2,2
2356,60,F,R,1,2,2,2,2,2,2
2357,62,F,R,1,1,1,1,1,1,1
2358,34,F,I,3,1,3,2,1,2,3
2359,79,F,R,1,2,2,2,2,2,2
2360,52,F,D,1,1,1,1,1,1,1
2361,50,F,R,1,2,3,2,1,2,3
2362,83,M,R,2,2,2,2,2,2,2
2363,68,F,R,4,2,3,2,2,2,2
2364,74,F,R,4,2,2,2,1,3,3
2365,42,F,I,1,1,1,1,1,1,1
2366,74,F,D,1,2,2,2,2,2,3
2367,96,F,I,1,2,3,2,2,2,3
2368,64,F,D,1,2,2,2,2,2,1
2369,65,F,R,5,1,2,2,1,2,2
2370,69,F,R,3,1,2,2,1,3,2
2371,65,F,D,1,2,2,2,2,2,2
2372,57,F,D,2,2,1,2,2,2,2
2373,87,F,R,3,2,2,2,2,3,2
2374,37,F,R,2,2,2,2,2,2,2
2375,58,F,R,2,2,3,2,2,2,2
2376,64,M,D,1,1,3,1,1,2,3
2377,57,F,D,1,4,1,1,2,1,1
2378,50,M,D,3,4,3,1,3,2,3
2379,66,M,I,1,2,2,2,2,2,3
2380,52,F,R,1,2,3,2,2,2,2
2381,75,F,R,1,2,2,2,2,2,2
2382,66,F,R,1,4,3,2,3,2,2
2383,74,F,I,1,2,2,2,2,2,3
2384,70,M,R,1,2,2,2,2,2,2
2385,46,F,R,1,2,1,2,2,2,2
2386,67,F,D,1,1,1,1,1,1,1
2387,64,F,D,1,1,1,1,1,1,1
2388,66,F,R,2,2,2,2,2,2,2
2389,91,F,R,2,2,5,1,3,3,2
2390,67,M,R,1,4,2,2,2,2,2
2391,79,F,D,1,1,1,1,1,1,1
2392,46,F,R,2,2,3,2,2,2,3
2393,72,F,D,1,1,1,1,3,1,1
2394,64,F,R,1,4,2,2,2,2,2
2395,66,M,R,1,1,1,1,1,2,3
2396,26,M,D,3,4,5,4,2,2,3
2397,80,M,I,6,2,5,4,2,2,2
2398,78,F,R,1,2,2,2,2,2,2
2399,87,F,D,2,1,3,4,1,2,1
2400,70,F,R,2,2,3,2,2,2,3
2401,50,F,R,1,2,2,2,2,3,2
2402,82,F,R,1,2,2,2,2,2,2
2403,64,F,I,2,2,3,1,2,2,3
2404,77,F,R,1,2,2,2,2,2,2
2405,71,F,R,1,1,1,1,1,1,3
2406,51,M,R,2,2,1,2,2,2,2
2407,78,F,R,1,2,5,3,2,1,2
2408,89,F,D,4,2,3,4,1,3,2
2409,46,M,I,3,4,5,2,1,2,3
2410,66,F,D,3,2,1,1,2,3,3
2411,56,M,R,1,1,2,2,1,2,2
2412,51,F,I,2,1,3,1,1,2,3
2413,53,M,R,3,4,2,2,2,2,2
2414,66,F,D,1,4,1,1,1,2,3
2415,95,M,I,2,2,2,2,2,2,3
2416,84,F,R,1,4,2,2,2,2,2
2417,53,F,R,1,2,2,2,2,2,2
2418,76,F,R,2,4,1,2,2,2,2
2419,68,F,R,1,2,2,2,2,2,3
2420,54,F,D,1,2,3,2,2,2,2
2421,50,F,R,2,2,3,1,2,2,2
2422,73,F,D,1,1,1,1,1,3,3
2423,77,F,D,1,1,1,1,1,3,1
2424,76,F,D,2,1,1,1,1,2,1
2425,64,F,D,1,1,1,1,1,1,1
2426,73,F,D,3,1,1,1,1,2,3
2427,69,F,R,1,2,3,2,2,2,2
2428,63,F,D,1,1,3,1,1,0,1
2429,59,F,I,1,2,3,2,2,2,2
2430,46,F,R,1,2,2,2,2,2,2
2431,81,M,R,1,2,2,2,2,2,2
2432,59,M,R,1,1,1,2,1,2,3
2433,67,M,R,2,4,2,2,2,2,2
2434,63,F,R,1,2,2,2,2,2,2
2435,60,F,R,1,2,3,2,2,3,3
2436,89,F,R,1,2,3,4,1,2,3
2437,70,F,D,1,4,2,2,2,4,3
2438,64,M,R,1,1,1,1,1,2,1
2439,72,M,R,1,1,2,1,1,2,3
2440,61,M,D,1,1,3,4,1,2,1
2441,75,F,R,1,5,2,2,2,2,3
2442,76,M,R,3,1,1,1,1,2,3
2443,54,M,I,1,4,2,2,3,2,3
2444,64,F,R,1,2,2,2,2,2,3
2445,81,F,D,1,1,1,1,1,1,1
2446,72,M,R,1,2,2,2,2,2,2
2447,88,M,I,2,1,5,2,2,3,3
2448,83,M,I,1,1,1,1,1,1,3
2449,81,F,R,1,2,3,2,2,2,2
2450,54,M,R,1,2,2,2,2,2,2
2451,69,F,I,1,2,3,2,2,2,3
2452,50,M,D,3,2,5,2,2,3,2
2453,76,F,R,1,2,2,2,2,2,2
2454,61,M,D,1,1,1,1,1,1,1
2455,61,F,D,1,2,3,4,2,3,3
2456,54,F,D,1,2,2,2,2,2,3
2457,61,F,D,1,1,1,1,1,1,1
2458,66,F,I,1,1,1,1,1,1,3
2459,55,F,I,2,1,3,1,1,1,3
2460,49,F,D,1,2,2,2,2,2,3
2461,61,F,I,3,4,3,4,2,2,4
2462,60,F,D,3,1,3,1,2,2,3
2463,65,F,D,1,1,1,1,1,3,3
2464,68,F,D,4,1,1,1,1,3,1
2465,80,F,R,2,2,2,2,1,2,2
2466,63,F,I,1,1,1,1,1,1,3
2467,56,F,R,1,2,3,2,1,2,3
2468,75,F,D,1,2,2,2,2,2,1
2469,82,M,R,1,2,2,2,2,2,2
2470,50,F,R,1,1,3,2,1,1,2
